category_id,parent_id,sort_order,status,name,meta_title,keyword,full_seo_path,full_db_parent_path,level,root_ancestor_id,root_ancestor_name,direct_product_count,subtree_product_count,enabled_direct_product_count,enabled_subtree_product_count,date_added,date_modified,store_linked,source_group_id,source_name,source_full_path,mapping_confidence,mapping_status,is_in_sitemap,public_url_candidate,public_check_status,public_http_status,public_final_url
336,331,0,1,Полки полуоткрытые ПРЕМИУМ,Полки полуоткрытые ПРЕМИУМ,polki-poluotkrytye-premium,/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-poluotkrytye-premium,Нейтральное оборудование > Полки настенные и настольные > Полки полуоткрытые ПРЕМИУМ,2,79,Нейтральное оборудование,4,4,4,4,2026-07-03 09:52:18,2026-07-06 22:49:55,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-poluotkrytye-premium,not_checked,,
337,331,0,1,Полки закрытые ПРЕМИУМ,Полки закрытые ПРЕМИУМ,polki-zakrytye-premium,/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-zakrytye-premium,Нейтральное оборудование > Полки настенные и настольные > Полки закрытые ПРЕМИУМ,2,79,Нейтральное оборудование,1,18,1,18,2026-07-03 09:52:18,2026-07-06 22:50:03,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-zakrytye-premium,not_checked,,
338,337,0,1,Полки закрытые ПРЕМИУМ распашные двери,Полки закрытые ПРЕМИУМ распашные двери,polki-zakrytye-premium-raspashnye-dveri,/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-zakrytye-premium/polki-zakrytye-premium-raspashnye-dveri,Нейтральное оборудование > Полки настенные и настольные > Полки закрытые ПРЕМИУМ > Полки закрытые ПРЕМИУМ распашные двери,3,79,Нейтральное оборудование,8,8,8,8,2026-07-03 09:52:18,2026-07-03 09:52:18,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-zakrytye-premium/polki-zakrytye-premium-raspashnye-dveri,not_checked,,
339,337,0,1,Полки закрытые ПРЕМИУМ двери купе,Полки закрытые ПРЕМИУМ двери купе,polki-zakrytye-premium-dveri-kupe,/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-zakrytye-premium/polki-zakrytye-premium-dveri-kupe,Нейтральное оборудование > Полки настенные и настольные > Полки закрытые ПРЕМИУМ > Полки закрытые ПРЕМИУМ двери купе,3,79,Нейтральное оборудование,9,9,9,9,2026-07-03 09:52:18,2026-07-03 09:52:18,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-zakrytye-premium/polki-zakrytye-premium-dveri-kupe,not_checked,,
340,331,0,1,Полки для посуды,Полки для посуды,polki-dlya-posudy,/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-dlya-posudy,Нейтральное оборудование > Полки настенные и настольные > Полки для посуды,2,79,Нейтральное оборудование,16,16,16,16,2026-07-03 09:52:18,2026-07-06 22:49:24,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-dlya-posudy,not_checked,,
341,331,0,1,Полки для крышек и досок,Полки для крышек и досок,polki-dlya-kryshek-i-dosok,/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-dlya-kryshek-i-dosok,Нейтральное оборудование > Полки настенные и настольные > Полки для крышек и досок,2,79,Нейтральное оборудование,2,2,2,2,2026-07-03 09:52:18,2026-07-06 22:49:16,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-dlya-kryshek-i-dosok,not_checked,,
342,331,0,1,Полки консольные ПРЕМИУМ,Полки консольные ПРЕМИУМ,polki-konsolnye-premium,/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-konsolnye-premium,Нейтральное оборудование > Полки настенные и настольные > Полки консольные ПРЕМИУМ,2,79,Нейтральное оборудование,16,16,16,16,2026-07-03 09:52:18,2026-07-06 22:49:32,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-konsolnye-premium,not_checked,,
343,331,0,1,Полки для гастоемкостей,Полки для гастоемкостей,polki-dlya-gastoemkostey,/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-dlya-gastoemkostey,Нейтральное оборудование > Полки настенные и настольные > Полки для гастоемкостей,2,79,Нейтральное оборудование,4,4,4,4,2026-07-03 09:52:18,2026-07-06 22:49:09,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-dlya-gastoemkostey,not_checked,,
344,331,0,1,Полки настольные ПРЕМИУМ 3,Полки настольные ПРЕМИУМ 3,polki-nastolnye-premium-3,/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-nastolnye-premium-3,Нейтральное оборудование > Полки настенные и настольные > Полки настольные ПРЕМИУМ 3,2,79,Нейтральное оборудование,0,44,0,44,2026-07-03 09:52:18,2026-07-06 22:49:39,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-nastolnye-premium-3,not_checked,,
345,344,0,1,Полки настольные ПРЕМИУМ 3 глуб.300,Полки настольные ПРЕМИУМ 3 глуб.300,polki-nastolnye-premium-3-glub-300,/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-nastolnye-premium-3/polki-nastolnye-premium-3-glub-300,Нейтральное оборудование > Полки настенные и настольные > Полки настольные ПРЕМИУМ 3 > Полки настольные ПРЕМИУМ 3 глуб.300,3,79,Нейтральное оборудование,22,22,22,22,2026-07-03 09:52:18,2026-07-03 09:52:18,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-nastolnye-premium-3/polki-nastolnye-premium-3-glub-300,not_checked,,
346,344,0,1,Полки настольные ПРЕМИУМ 3 глуб.400,Полки настольные ПРЕМИУМ 3 глуб.400,polki-nastolnye-premium-3-glub-400,/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-nastolnye-premium-3/polki-nastolnye-premium-3-glub-400,Нейтральное оборудование > Полки настенные и настольные > Полки настольные ПРЕМИУМ 3 > Полки настольные ПРЕМИУМ 3 глуб.400,3,79,Нейтральное оборудование,22,22,22,22,2026-07-03 09:52:18,2026-07-03 09:52:18,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/polki-nastennye-i-nastolnye/polki-nastolnye-premium-3/polki-nastolnye-premium-3-glub-400,not_checked,,
347,86,0,1,Специализированные стеллажи,Специализированные стеллажи,specializirovannye-stellazhi,/nejtralnoe-oborudovanie/stellazhi/specializirovannye-stellazhi,Нейтральное оборудование > Стеллажи > Специализированные стеллажи,2,79,Нейтральное оборудование,3,3,3,3,2026-07-03 09:52:18,2026-07-06 22:50:20,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stellazhi/specializirovannye-stellazhi,not_checked,,
348,86,0,1,Стеллажи СТАНДАРТ,Стеллажи СТАНДАРТ,stellazhi-standart,/nejtralnoe-oborudovanie/stellazhi/stellazhi-standart,Нейтральное оборудование > Стеллажи > Стеллажи СТАНДАРТ,2,79,Нейтральное оборудование,0,222,0,222,2026-07-03 09:52:18,2026-07-06 22:50:51,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stellazhi/stellazhi-standart,not_checked,,
349,348,0,1,Стеллажи СТАНДАРТ высота 1800,Стеллажи СТАНДАРТ высота 1800,stellazhi-standart-vysota-1800,/nejtralnoe-oborudovanie/stellazhi/stellazhi-standart/stellazhi-standart-vysota-1800,Нейтральное оборудование > Стеллажи > Стеллажи СТАНДАРТ > Стеллажи СТАНДАРТ высота 1800,3,79,Нейтральное оборудование,103,103,103,103,2026-07-03 09:52:18,2026-07-03 09:52:18,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stellazhi/stellazhi-standart/stellazhi-standart-vysota-1800,not_checked,,
350,86,0,1,Стеллажи ПРЕМИУМ,Стеллажи ПРЕМИУМ,stellazhi-premium,/nejtralnoe-oborudovanie/stellazhi/stellazhi-premium,Нейтральное оборудование > Стеллажи > Стеллажи ПРЕМИУМ,2,79,Нейтральное оборудование,0,207,0,207,2026-07-03 09:52:18,2026-07-06 22:50:36,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stellazhi/stellazhi-premium,not_checked,,
351,350,0,1,Стеллажи ПРЕМИУМ высота 1800,Стеллажи ПРЕМИУМ высота 1800,stellazhi-premium-vysota-1800,/nejtralnoe-oborudovanie/stellazhi/stellazhi-premium/stellazhi-premium-vysota-1800,Нейтральное оборудование > Стеллажи > Стеллажи ПРЕМИУМ > Стеллажи ПРЕМИУМ высота 1800,3,79,Нейтральное оборудование,103,103,103,103,2026-07-03 09:52:18,2026-07-03 09:52:18,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stellazhi/stellazhi-premium/stellazhi-premium-vysota-1800,not_checked,,
352,86,0,1,Стеллажи ПРЕМИУМ-3,Стеллажи ПРЕМИУМ-3,stellazhi-premium-3,/nejtralnoe-oborudovanie/stellazhi/stellazhi-premium-3,Нейтральное оборудование > Стеллажи > Стеллажи ПРЕМИУМ-3,2,79,Нейтральное оборудование,0,156,0,156,2026-07-03 09:52:18,2026-07-06 22:50:43,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stellazhi/stellazhi-premium-3,not_checked,,
353,352,0,1,Стеллажи ПРЕМИУМ-3 высота 1800,Стеллажи ПРЕМИУМ-3 высота 1800,stellazhi-premium-3-vysota-1800,/nejtralnoe-oborudovanie/stellazhi/stellazhi-premium-3/stellazhi-premium-3-vysota-1800,Нейтральное оборудование > Стеллажи > Стеллажи ПРЕМИУМ-3 > Стеллажи ПРЕМИУМ-3 высота 1800,3,79,Нейтральное оборудование,78,78,78,78,2026-07-03 09:52:18,2026-07-03 09:52:18,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stellazhi/stellazhi-premium-3/stellazhi-premium-3-vysota-1800,not_checked,,
354,79,0,1,Тележки-шпильки и противни,Тележки-шпильки и противни из нержавеющей стали,telezhki-shpilki-i-protivni,/nejtralnoe-oborudovanie/telezhki-shpilki-i-protivni,Нейтральное оборудование > Тележки-шпильки и противни,1,79,Нейтральное оборудование,0,13,0,13,2026-07-03 09:52:18,2026-07-06 21:55:05,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/telezhki-shpilki-i-protivni,public_200,200,https://bzpm.ru/nejtralnoe-oborudovanie/telezhki-shpilki-i-protivni
355,354,0,1,Противни,Противни,protivni,/nejtralnoe-oborudovanie/telezhki-shpilki-i-protivni/protivni,Нейтральное оборудование > Тележки-шпильки и противни > Противни,2,79,Нейтральное оборудование,7,7,7,7,2026-07-03 09:52:18,2026-07-06 22:51:54,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/telezhki-shpilki-i-protivni/protivni,not_checked,,
356,354,0,1,Тележки-шпильки,Тележки-шпильки,telezhki-shpilki,/nejtralnoe-oborudovanie/telezhki-shpilki-i-protivni/telezhki-shpilki,Нейтральное оборудование > Тележки-шпильки и противни > Тележки-шпильки,2,79,Нейтральное оборудование,6,6,6,6,2026-07-03 09:52:18,2026-07-06 22:52:02,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/telezhki-shpilki-i-protivni/telezhki-shpilki,not_checked,,
357,86,0,1,Стеллажи для посуды,Стеллажи для посуды,stellazhi-dlya-posudy,/nejtralnoe-oborudovanie/stellazhi/stellazhi-dlya-posudy,Нейтральное оборудование > Стеллажи > Стеллажи для посуды,2,79,Нейтральное оборудование,12,12,12,12,2026-07-05 17:59:29,2026-07-06 22:50:28,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stellazhi/stellazhi-dlya-posudy,not_checked,,
358,79,0,1,Шкафы и лари,Шкафы и лари из нержавеющей стали,shkafy-i-lari,/nejtralnoe-oborudovanie/shkafy-i-lari,Нейтральное оборудование > Шкафы и лари,1,79,Нейтральное оборудование,0,8,0,8,2026-07-05 17:59:29,2026-07-06 21:55:13,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/shkafy-i-lari,public_200,200,https://bzpm.ru/nejtralnoe-oborudovanie/shkafy-i-lari
359,358,0,1,Шкафы кухонные,Шкафы кухонные,shkafy-kuhonnye,/nejtralnoe-oborudovanie/shkafy-i-lari/shkafy-kuhonnye,Нейтральное оборудование > Шкафы и лари > Шкафы кухонные,2,79,Нейтральное оборудование,2,2,2,2,2026-07-05 17:59:29,2026-07-06 22:50:11,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/shkafy-i-lari/shkafy-kuhonnye,not_checked,,
360,79,0,1,Кондитерский инвентарь,Кондитерский инвентарь,konditerskiy-inventar,/nejtralnoe-oborudovanie/konditerskiy-inventar,Нейтральное оборудование > Кондитерский инвентарь,1,79,Нейтральное оборудование,0,10,0,10,2026-07-07 05:00:03,2026-07-07 17:21:08,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/konditerskiy-inventar,public_200,200,https://bzpm.ru/nejtralnoe-oborudovanie/konditerskiy-inventar
361,360,0,1,Формы кондитерские,Формы кондитерские,formy-konditerskie,/nejtralnoe-oborudovanie/konditerskiy-inventar/formy-konditerskie,Нейтральное оборудование > Кондитерский инвентарь > Формы кондитерские,2,79,Нейтральное оборудование,10,10,10,10,2026-07-07 05:00:03,2026-07-07 09:35:20,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/konditerskiy-inventar/formy-konditerskie,not_checked,,
362,0,0,1,Технологическое оборудование,Технологическое оборудование,tehnologicheskoe-oborudovanie,/tehnologicheskoe-oborudovanie,Технологическое оборудование,0,362,Технологическое оборудование,0,21,0,21,2026-07-10 05:00:02,2026-07-10 05:00:02,1,e0fd5c42-a3b8-11ea-8152-a85e4515c4f4,ТЕХНОЛОГИЧЕСКОЕ ОБОРУДОВАНИЕ,ТЕХНОЛОГИЧЕСКОЕ ОБОРУДОВАНИЕ,HIGH_GUID_AND_PATH,active,yes,https://bzpm.ru/tehnologicheskoe-oborudovanie,public_200,200,https://bzpm.ru/tehnologicheskoe-oborudovanie
363,358,0,1,Шкафы для хлеба,Шкафы для хлеба,shkafy-dlya-hleba,/nejtralnoe-oborudovanie/shkafy-i-lari/shkafy-dlya-hleba,Нейтральное оборудование > Шкафы и лари > Шкафы для хлеба,2,79,Нейтральное оборудование,2,2,2,2,2026-07-10 05:00:02,2026-07-10 05:00:02,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/shkafy-i-lari/shkafy-dlya-hleba,not_checked,,
364,362,0,1,Посуда и инвентарь,Посуда и инвентарь,posuda-i-inventar,/tehnologicheskoe-oborudovanie/posuda-i-inventar,Технологическое оборудование > Посуда и инвентарь,1,362,Технологическое оборудование,6,6,6,6,2026-07-11 05:00:02,2026-07-20 14:42:44,1,9b37b1f1-7c19-11f1-aecc-581122cf362c,ПОСУДА И ИНВЕНТАРЬ,ПОСУДА И ИНВЕНТАРЬ,HIGH_GUID_AND_PATH,active,yes,https://bzpm.ru/tehnologicheskoe-oborudovanie/posuda-i-inventar,public_200,200,https://bzpm.ru/tehnologicheskoe-oborudovanie/posuda-i-inventar
365,348,0,1,Стеллажи СТАНДАРТ высота 1600,Стеллажи СТАНДАРТ высота 1600,stellazhi-standart-vysota-1600,/nejtralnoe-oborudovanie/stellazhi/stellazhi-standart/stellazhi-standart-vysota-1600,Нейтральное оборудование > Стеллажи > Стеллажи СТАНДАРТ > Стеллажи СТАНДАРТ высота 1600,3,79,Нейтральное оборудование,104,104,104,104,2026-07-11 05:00:02,2026-07-11 05:00:02,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stellazhi/stellazhi-standart/stellazhi-standart-vysota-1600,not_checked,,
366,350,0,1,Стеллажи ПРЕМИУМ высота 1600,Стеллажи ПРЕМИУМ высота 1600,stellazhi-premium-vysota-1600,/nejtralnoe-oborudovanie/stellazhi/stellazhi-premium/stellazhi-premium-vysota-1600,Нейтральное оборудование > Стеллажи > Стеллажи ПРЕМИУМ > Стеллажи ПРЕМИУМ высота 1600,3,79,Нейтральное оборудование,104,104,104,104,2026-07-14 05:00:01,2026-07-14 05:00:01,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stellazhi/stellazhi-premium/stellazhi-premium-vysota-1600,not_checked,,
367,352,0,1,Стеллажи ПРЕМИУМ-3 высота 1600,Стеллажи ПРЕМИУМ-3 высота 1600,stellazhi-premium-3-vysota-1600,/nejtralnoe-oborudovanie/stellazhi/stellazhi-premium-3/stellazhi-premium-3-vysota-1600,Нейтральное оборудование > Стеллажи > Стеллажи ПРЕМИУМ-3 > Стеллажи ПРЕМИУМ-3 высота 1600,3,79,Нейтральное оборудование,78,78,78,78,2026-07-16 05:00:01,2026-07-16 05:00:01,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stellazhi/stellazhi-premium-3/stellazhi-premium-3-vysota-1600,not_checked,,
368,362,0,1,Хлебопекарное,Хлебопекарное,hlebopekarnoe,/tehnologicheskoe-oborudovanie/hlebopekarnoe,Технологическое оборудование > Хлебопекарное,1,362,Технологическое оборудование,0,1,0,1,2026-07-18 05:00:02,2026-07-18 05:00:02,1,,,,,,yes,https://bzpm.ru/tehnologicheskoe-oborudovanie/hlebopekarnoe,public_200,200,https://bzpm.ru/tehnologicheskoe-oborudovanie/hlebopekarnoe
369,362,0,1,Тепловое,Тепловое,teplovoe,/tehnologicheskoe-oborudovanie/teplovoe,Технологическое оборудование > Тепловое,1,362,Технологическое оборудование,0,9,0,9,2026-07-18 05:00:02,2026-07-18 05:00:02,1,,,,,,yes,https://bzpm.ru/tehnologicheskoe-oborudovanie/teplovoe,public_200,200,https://bzpm.ru/tehnologicheskoe-oborudovanie/teplovoe
370,369,0,1,Водонагреватели,Водонагреватели,vodonagrevateli,/tehnologicheskoe-oborudovanie/teplovoe/vodonagrevateli,Технологическое оборудование > Тепловое > Водонагреватели,2,362,Технологическое оборудование,5,5,5,5,2026-07-18 05:00:02,2026-07-18 05:00:02,1,,,,,,yes,https://bzpm.ru/tehnologicheskoe-oborudovanie/teplovoe/vodonagrevateli,not_checked,,
371,369,0,1,Грили контактные,Грили контактные,grili-kontaktnye,/tehnologicheskoe-oborudovanie/teplovoe/grili-kontaktnye,Технологическое оборудование > Тепловое > Грили контактные,2,362,Технологическое оборудование,3,3,3,3,2026-07-18 05:00:02,2026-07-18 05:00:02,1,,,,,,yes,https://bzpm.ru/tehnologicheskoe-oborudovanie/teplovoe/grili-kontaktnye,not_checked,,
372,369,0,1,Рисоварки,Рисоварки,risovarki,/tehnologicheskoe-oborudovanie/teplovoe/risovarki,Технологическое оборудование > Тепловое > Рисоварки,2,362,Технологическое оборудование,1,1,1,1,2026-07-18 05:00:02,2026-07-18 05:00:02,1,,,,,,yes,https://bzpm.ru/tehnologicheskoe-oborudovanie/teplovoe/risovarki,not_checked,,
373,362,0,1,Мясоперерабатывающее,Мясоперерабатывающее,myasopererabatyvayuschee,/tehnologicheskoe-oborudovanie/myasopererabatyvayuschee,Технологическое оборудование > Мясоперерабатывающее,1,362,Технологическое оборудование,0,4,0,4,2026-07-18 05:00:02,2026-07-18 05:00:02,1,2adc2489-7c1a-11f1-aecc-581122cf362c,Мясоперерабатывающее,ТЕХНОЛОГИЧЕСКОЕ ОБОРУДОВАНИЕ > Мясоперерабатывающее,HIGH_GUID_AND_PATH,active,yes,https://bzpm.ru/tehnologicheskoe-oborudovanie/myasopererabatyvayuschee,public_200,200,https://bzpm.ru/tehnologicheskoe-oborudovanie/myasopererabatyvayuschee
374,368,0,1,Тестораскатки,Тестораскатки,testoraskatki,/tehnologicheskoe-oborudovanie/hlebopekarnoe/testoraskatki,Технологическое оборудование > Хлебопекарное > Тестораскатки,2,362,Технологическое оборудование,1,1,1,1,2026-07-21 05:00:01,2026-07-21 05:00:01,1,,,,,,yes,https://bzpm.ru/tehnologicheskoe-oborudovanie/hlebopekarnoe/testoraskatki,not_checked,,
375,362,0,1,Электромеханическое,Электромеханическое,elektromehanicheskoe,/tehnologicheskoe-oborudovanie/elektromehanicheskoe,Технологическое оборудование > Электромеханическое,1,362,Технологическое оборудование,0,1,0,1,2026-07-21 05:00:01,2026-07-21 05:00:01,1,bac3dc26-7c19-11f1-aecc-581122cf362c,Электромеханическое,ТЕХНОЛОГИЧЕСКОЕ ОБОРУДОВАНИЕ > Электромеханическое,HIGH_GUID_AND_PATH,active,yes,https://bzpm.ru/tehnologicheskoe-oborudovanie/elektromehanicheskoe,public_200,200,https://bzpm.ru/tehnologicheskoe-oborudovanie/elektromehanicheskoe
376,373,0,1,Слайсеры для мяса,Слайсеры для мяса,slaysery-dlya-myasa,/tehnologicheskoe-oborudovanie/myasopererabatyvayuschee/slaysery-dlya-myasa,Технологическое оборудование > Мясоперерабатывающее > Слайсеры для мяса,2,362,Технологическое оборудование,1,1,1,1,2026-07-21 05:00:01,2026-07-21 05:00:01,1,e0b6bb6d-7c1a-11f1-aecc-581122cf362c,Слайсеры для мяса,ТЕХНОЛОГИЧЕСКОЕ ОБОРУДОВАНИЕ > Мясоперерабатывающее > Слайсеры для мяса,HIGH_GUID_AND_PATH,active,yes,https://bzpm.ru/tehnologicheskoe-oborudovanie/myasopererabatyvayuschee/slaysery-dlya-myasa,not_checked,,
377,348,0,1,Стеллажи СТАНДАРТ высота 1600 (решетчатые полки),Стеллажи СТАНДАРТ высота 1600 (решетчатые полки),stellazhi-standart-vysota-1600-reshetchatye-polki,/nejtralnoe-oborudovanie/stellazhi/stellazhi-standart/stellazhi-standart-vysota-1600-reshetchatye-polki,Нейтральное оборудование > Стеллажи > Стеллажи СТАНДАРТ > Стеллажи СТАНДАРТ высота 1600 (решетчатые полки),3,79,Нейтральное оборудование,15,15,15,15,2026-07-23 05:00:02,2026-07-23 05:00:02,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stellazhi/stellazhi-standart/stellazhi-standart-vysota-1600-reshetchatye-polki,not_checked,,
378,373,10,1,Мясорубки,Мясорубки,myasorubki-tehnologicheskoe,/tehnologicheskoe-oborudovanie/myasopererabatyvayuschee/myasorubki-tehnologicheskoe,Технологическое оборудование > Мясоперерабатывающее > Мясорубки,2,362,Технологическое оборудование,2,2,2,2,2026-07-23 18:54:53,2026-07-23 18:54:53,1,7e43262d-7c1a-11f1-aecc-581122cf362c,Мясорубки,ТЕХНОЛОГИЧЕСКОЕ ОБОРУДОВАНИЕ > Мясоперерабатывающее > Мясорубки,HIGH_GUID_AND_PATH,active,yes,https://bzpm.ru/tehnologicheskoe-oborudovanie/myasopererabatyvayuschee/myasorubki-tehnologicheskoe,not_checked,,
379,373,20,1,Пилы для мяса,Пилы для мяса,pily-dlya-myasa-tehnologicheskoe,/tehnologicheskoe-oborudovanie/myasopererabatyvayuschee/pily-dlya-myasa-tehnologicheskoe,Технологическое оборудование > Мясоперерабатывающее > Пилы для мяса,2,362,Технологическое оборудование,1,1,1,1,2026-07-23 18:54:53,2026-07-23 18:54:53,1,95003163-7c1a-11f1-aecc-581122cf362c,Пилы для мяса,ТЕХНОЛОГИЧЕСКОЕ ОБОРУДОВАНИЕ > Мясоперерабатывающее > Пилы для мяса,HIGH_GUID_AND_PATH,active,yes,https://bzpm.ru/tehnologicheskoe-oborudovanie/myasopererabatyvayuschee/pily-dlya-myasa-tehnologicheskoe,not_checked,,
380,375,10,1,Хлеборезки,Хлеборезки,hleborezki-tehnologicheskoe,/tehnologicheskoe-oborudovanie/elektromehanicheskoe/hleborezki-tehnologicheskoe,Технологическое оборудование > Электромеханическое > Хлеборезки,2,362,Технологическое оборудование,1,1,1,1,2026-07-23 18:54:53,2026-07-23 18:54:53,1,41a86281-7c1b-11f1-aecc-581122cf362c,Хлеборезки,ТЕХНОЛОГИЧЕСКОЕ ОБОРУДОВАНИЕ > Электромеханическое > Хлеборезки,HIGH_GUID_AND_PATH,active,yes,https://bzpm.ru/tehnologicheskoe-oborudovanie/elektromehanicheskoe/hleborezki-tehnologicheskoe,not_checked,,
